t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
146,545.9074590000001,25.44700710233086,527.7037667330632,564.1111512669371,1089.2927
147,548.31069,25.550165425270507,530.0332027143398,566.5881772856602,1089.7278
148,550.519111,25.86436347887635,532.0168599668503,569.0213620331496,1101.933
149,553.24208,25.98359784596643,534.6545338389234,571.8296261610766,1102.6124
150,555.626163,25.985012537927005,537.0376048292596,574.2147211707404,1114.8179
151,557.84082,26.01066913305,539.2339082067547,576.4477317932453,1115.6321
152,560.525842,26.035019779890835,541.9015108033723,579.1501731966277,1127.8372
153,563.0344159999999,25.924046197292583,544.489470522064,581.5793614779357,1128.2507
154,565.7524169999999,26.28986422573285,546.9457810690908,584.559052930909,1140.4559
155,568.7851320000002,26.295291447993662,549.9746136681666,587.5956503318338,1141.264
156,571.187587,26.403946872836222,552.299341259634,590.075832740366,1153.4691
157,573.623961,26.63210134809555,554.5725033801292,592.6754186198708,1154.1143
158,576.0874580000002,26.73993091699952,556.9588637533461,595.2160522466543,1166.3193
159,578.4798969999999,26.777209027842247,559.324635599313,597.6351584006869,1166.8765
160,580.87697,26.800646838325452,561.7049421997231,600.048997800277,1179.082
161,583.601951,26.878659783872937,564.3741161003705,602.8297858996294,1179.8224
162,586.2317899999999,26.896755989890092,566.9910098544242,605.4725701455757,1192.0275
163,589.194763,26.858279945879737,569.9815069582215,608.4080190417784,1192.649
164,591.742876,26.882237052461154,572.5124820765815,610.9732699234186,1204.8542
165,594.4387589999999,26.952067542224924,575.1584113534815,613.7191066465183,1204.7434
166,596.915413,27.22717506585045,577.4382652865715,616.3925607134283,1216.9487
167,599.54477,27.168493779567537,580.1096003499653,618.9799396500347,1217.6
168,602.864199,27.45521437674675,583.2239217906891,622.5044762093108,1229.8052
169,605.373913,27.399278012235627,585.7736502553371,624.974175744663,1230.6061
170,607.8330659999999,27.4939934014186,588.1650479475833,627.5010840524166,1242.8113
171,610.305915,27.418485572120556,590.6919119947265,629.9199180052735,1243.3076
172,612.6500980000001,27.585535978105476,592.9165943331601,632.38360166684,1255.5128
173,615.4500380000002,27.90135620139988,595.4906101553813,635.409465844619,1256.4285
174,618.065846,28.189367650858575,597.9003871760123,638.2313048239877,1268.6337
175,620.48024,28.539312379851307,600.0644457974192,640.8960342025807,1268.6389
176,622.903217,28.713906922852644,602.3625253853385,643.4439086146616,1280.8441
177,625.476487,28.9460367786066,604.769739689943,646.1832343100571,1281.106
178,628.4343839999999,29.01903190770238,607.6754191202419,649.1933488797579,1293.3112
179,630.63429,29.0352044004653,609.8637560158572,651.4048239841427,1293.6676
180,632.6276730000002,29.37764711200378,611.6121702572591,653.6431757427413,1305.8727
181,635.0626300000001,29.353626445620353,614.0643106068425,656.0609493931578,1306.3483
182,637.855654,29.25132774437889,616.9305146892472,658.7807933107528,1318.5535
183,640.90404,29.444024268181206,619.8410539001887,661.9670260998113,1319.303
184,643.6540970000001,29.465286996259795,622.575900460818,664.7322935391821,1331.5082
185,646.375745,29.69148973593173,625.1357327688442,667.615757231156,1332.1678
186,649.3483450000001,29.841492643557476,628.0010271529585,670.6956628470417,1344.3732
187,652.1773449999998,29.911623519677747,630.7798585464038,673.5748314535958,1345.3961
188,655.192505,30.18056865159408,633.6026267889604,676.7823832110396,1357.6016
189,658.087407,30.328680692702623,636.391575817496,679.783238182504,1357.9279
190,660.4466880000001,30.534570920049077,638.603571821492,682.2898041785082,1370.1334
191,663.447273,30.624200675858738,641.5400395566929,685.3545064433071,1370.6544
192,665.7009380000001,30.759205188518333,643.6971281462248,687.7047478537753,1382.8597
193,668.1098529999999,30.932005229540337,645.9824294435275,690.2372765564724,1383.4152
194,670.92804,31.22345839935097,648.5921234057365,693.2639565942635,1395.6204
195,673.694322,31.37764394875356,651.2481077081706,696.1405362918296,1396.9958
196,676.6878650000001,31.472923988907336,654.1734914734454,699.2022385265548,1409.2012
197,679.428396,31.625464488727786,656.8049015734586,702.0518904265415,1409.9081
198,681.6594479999999,31.781099097853325,658.9246192810125,704.3942767189873,1422.113
199,684.7004439999998,31.906160533290315,661.876151719502,707.5247362804977,1422.2645
200,687.1325929999999,32.014169275913176,664.2310359195616,710.0341500804383,1434.4701
