t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
186,3051.50803,63.12753067390289,3006.3493149755486,3096.6667450244513,1850.7953,4339.7773,4405.4087
187,3069.1197999999995,63.212866074259104,3023.9000397075797,3114.3395602924193,1873.9739,4363.11,4429.094
188,3086.96964,63.4956071670789,3041.5476189142296,3132.39166108577,1873.9739,4386.4424,4452.7793
189,3104.8503100000003,63.705518671051266,3059.2781272702205,3150.42249272978,1897.0676,4409.774,4476.4644
190,3123.2755,63.95389382781937,3077.525640386555,3169.0253596134453,1897.0676,4433.1055,4500.149
191,3140.97496,64.29290956132284,3094.9825831403605,3186.9673368596395,1919.9922,4456.439,4523.834
192,3159.4410199999998,64.69802961368205,3113.158837713158,3205.7232022868416,1919.9922,4479.77,4547.519
193,3177.9419500000004,65.06280410769367,3131.398823759745,3224.4850762402557,1943.734,4503.103,4571.2046
194,3196.48491,65.49974794705447,3149.6292129667368,3243.3406070332635,1943.734,4526.434,4594.8887
195,3214.2329899999995,65.54612578995138,3167.344116256536,3261.121863743463,1966.2478,4549.768,4618.5747
196,3231.85968,65.79015716981107,3184.79623672368,3278.92312327632,1966.2478,4573.099,4642.259
197,3249.88384,66.11826071649033,3202.5856855856896,3297.1819944143103,1988.955,4596.4316,4665.9443
198,3268.49367,66.46285807689138,3220.9490054841476,3316.038334515852,1988.955,4619.7637,4689.6294
199,3285.7752699999996,66.96042996296062,3237.874663999231,3333.6758760007683,2012.6538,4643.0957,4713.314
200,3304.2595199999996,67.21045998726362,3256.1800532946454,3352.338986705354,2012.6538,4666.428,4736.9995
