t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
554,62759.55688888889,1666.4121652812557,61478.63910752452,64040.47467025326,36200.332,95147.625,97798.12
555,62888.19577777778,1665.9467965554743,61607.63571048209,64168.755845073465,36200.332,95319.36,97974.65
556,63017.063444444444,1665.4816886230772,61736.8608907539,64297.265998134986,36362.137,95491.1,98151.21
557,63144.43677777777,1664.3888969272462,61865.07421814373,64423.799337411816,36362.137,95662.84,98327.72
558,63272.11677777779,1664.172688837068,61992.92041039375,64551.313145161825,36523.797,95834.59,98504.26
559,63397.25322222222,1663.4390741311208,62118.620761020036,64675.88568342441,36523.797,96006.35,98680.76
560,63525.91366666667,1663.3738238491383,62247.33136127117,64804.49597206216,36686.293,96178.1,98857.31
561,63653.18544444445,1662.0745964182922,62375.60181365832,64930.76907523057,36686.293,96349.84,99033.84
562,63782.22155555556,1661.81804366747,62504.835128670864,65059.607982440255,36846.773,96521.58,99210.37
563,63910.58677777779,1661.8963800406448,62633.14013622627,65188.03341932931,36846.773,96693.33,99386.89
564,64038.51166666668,1661.7866613951974,62761.14936233186,65315.8739710015,37004.508,96865.086,99563.43
565,64167.80866666667,1661.4143158290622,62890.73257247027,65444.884760863075,37004.508,97036.82,99739.945
566,64296.66922222223,1660.6421530475618,63020.18666488155,65573.1517795629,37163.973,97208.57,99916.48
567,64423.23977777777,1661.0437477457365,63146.44852742554,65700.03102813,37163.973,97380.32,100093.016
568,64550.90355555555,1661.3618520844668,63273.86778856314,65827.93932254796,37324.195,97552.06,100269.54
569,64678.421777777774,1661.2233977768308,63401.49243618734,65955.3511193682,37324.195,97723.805,100446.07
570,64806.045666666665,1659.8208371062217,63530.194428645,66081.89690468833,37484.074,97895.56,100622.63
571,64934.8291111111,1658.8527867672162,63659.721982451054,66209.93623977115,37484.074,98067.31,100799.15
572,65063.204,1657.7779986953915,63788.92302658598,66337.48497341402,37646.227,98239.055,100975.695
573,65191.364222222226,1657.7602887663513,63917.09686186474,66465.6315825797,37646.227,98410.8,101152.21
574,65317.59355555558,1657.3545528100003,64043.638071462476,66591.54903964869,37805.445,98582.555,101328.73
575,65445.30488888888,1656.8034758456902,64171.77300004861,66718.83677772914,37805.445,98754.305,101505.26
576,65574.478,1656.564402960537,64301.129878846994,66847.826121153,37966.344,98926.03,101681.805
577,65702.50122222223,1656.3622697618698,64429.308474399884,66975.69397004457,37966.344,99097.79,101858.33
578,65832.94933333334,1655.940554281463,64560.080744724895,67105.81792194178,38123.63,99269.54,102034.87
579,65961.6208888889,1655.9018802133528,64688.78202780078,67234.459749977,38123.63,99441.3,102211.38
580,66087.85088888889,1655.4371286830456,64815.36926745102,67360.33251032676,38283.55,99613.03,102387.93
581,66214.92377777777,1654.6771861699924,64943.02629986578,67486.82125568978,38283.55,99784.77,102564.44
582,66343.48133333334,1654.4150189984828,65071.78537494855,67615.17729171814,38439.84,99956.52,102740.97
583,66470.9398888889,1654.1644567139062,65199.43652972556,67742.44324805224,38439.84,100128.27,102917.51
584,66599.87066666667,1652.9926253616493,65329.268056818015,67870.47327651532,38599.676,100300.01,103094.04
585,66726.31433333334,1652.3047483540981,65456.24047255934,67996.38819410735,38599.676,100471.766,103270.57
586,66852.15455555555,1651.9360042656072,65582.36413657917,68121.94497453193,38760.28,100643.516,103447.11
587,66979.31177777778,1651.5920531717866,65709.78574301628,68248.83781253928,38760.28,100815.26,103623.64
588,67109.08377777778,1651.3241547704802,65839.7636679567,68378.40388759886,38918.824,100987.01,103800.18
589,67236.45411111112,1650.4100022929485,65967.83668108784,68505.0715411344,38918.824,101158.75,103976.695
590,67362.22966666665,1649.16940073814,66094.56584741522,68629.89348591809,39079.03,101330.5,104153.24
591,67488.10888888889,1648.5201133777864,66220.94415608342,68755.27362169436,39079.03,101502.25,104329.74
592,67616.96088888889,1648.7051205482785,66349.65394698335,68884.26783079443,39238.52,101673.99,104506.29
593,67744.92611111111,1648.5146203211577,66477.76560064274,69012.08662157948,39238.52,101845.74,104682.83
594,67873.79666666669,1647.799810812587,66607.18560742587,69140.40772590751,39398.29,102017.49,104859.35
595,68003.06066666666,1647.744989094265,66736.49174712888,69269.62958620444,39398.29,102189.234,105035.88
596,68132.53733333334,1646.6303981355381,66866.82516424886,69398.24950241782,39558.76,102360.99,105212.414
597,68259.221,1646.1756170952724,66993.85840656869,69524.58359343132,39558.76,102532.73,105388.94
598,68388.49222222221,1645.2797802408688,67123.81822995446,69653.16621448996,39718.332,102704.48,105565.46
599,68517.40777777779,1646.113158578244,67252.09319421265,69782.72236134292,39718.332,102876.22,105742.01
600,68643.81411111112,1646.033471965596,67378.56078009873,69909.0674421235,39880.277,103047.97,105918.52
