t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
135,6896.09578888889,779.2700893400189,6297.095772735889,7495.09580504189,10119.589
136,6921.7437222222225,783.4708734233564,6319.514697580129,7523.972746864316,10123.262
137,6948.183755555556,787.1842219390564,6343.100398569243,7553.267112541868,10208.003
138,6974.129577777779,791.6457598866818,6365.616779139268,7582.642376416289,10211.731
139,7000.5054,795.2108452131861,6389.252234193064,7611.758565806936,10296.473
140,7025.827344444445,798.9422183268778,6411.705991360788,7639.948697528102,10301.223
141,7051.332577777777,802.5092296556139,6434.469377069326,7668.195778486229,10385.965
142,7075.845822222222,806.1367745694969,6456.194243656419,7695.497400788025,10390.462
143,7101.515977777778,809.7487005030739,6479.088027165682,7723.943928389874,10475.202
144,7126.609177777778,813.2218421661441,6501.5115341532855,7751.706821402271,10478.687
145,7152.215411111111,816.3156886346121,6524.739626569961,7779.691195652262,10563.426
146,7176.596644444444,818.8288989756147,6547.18903542363,7806.0042534652575,10568.814
147,7201.8699444444455,821.44659965471,6570.450192560058,7833.289696328833,10653.556
148,7226.9565555555555,824.6639294038379,6593.063745102567,7860.849366008544,10658.329
149,7251.817633333334,828.0558395999631,6615.317569900843,7888.317696765825,10743.071
150,7276.3706555555555,830.9709481412453,6637.629841339476,7915.111469771635,10748.2295
151,7300.604044444445,833.2665694088266,6660.098659516398,7941.109429372493,10832.973
152,7324.622877777777,835.7656333977172,6682.196542218889,7967.049213336665,10837.329
153,7348.0960000000005,838.6709915474502,6703.436408471935,7992.755591528066,10922.072
154,7372.034600000001,840.9521454922436,6725.621558328691,8018.4476416713105,10927.511
155,7396.0287,843.5187343048494,6747.642803523611,8044.414596476388,11012.254
156,7419.820155555555,845.6805679456872,6769.7725266407015,8069.867784470409,11015.158
157,7444.473322222223,848.4756691266267,6792.277188346849,8096.6694560975975,11099.902
158,7468.925599999999,850.6544520456308,6815.054705317646,8122.796494682351,11106.047
159,7493.0677444444445,852.9820444479681,6837.407703860472,8148.727785028417,11190.788
160,7517.4667222222215,854.7632688001642,6860.437511397618,8174.495933046825,11193.885
161,7540.8278222222225,856.5402662289259,6882.432690257962,8199.222954186484,11278.628
162,7565.040288888889,858.838192644759,6904.87881431886,8225.201763458917,11282.985
163,7589.739077777778,861.4879876722975,6927.5407904441,8251.937365111457,11367.728
164,7613.8967555555555,863.4397677325052,6950.198197258595,8277.595313852516,11370.13
165,7637.593766666666,865.3699512148487,6972.41153800571,8302.775995327622,11454.871
166,7661.4076444444445,867.3948690560633,6994.668926145058,8328.14636274383,11460.335
167,7684.815077777777,868.8002599837415,7016.9960803814565,8352.634075174097,11545.076
168,7707.988288888889,871.0456594824484,7038.4433246495,8377.533253128277,11551.107
169,7731.334033333333,872.696037557412,7060.520476205438,8402.147590461227,11635.85
170,7754.323255555555,874.5174954527785,7082.109601948056,8426.536909163055,11640.739
171,7777.535666666667,875.9265392145095,7104.238926145423,8450.83240718791,11725.482
172,7800.857999999999,877.3430491004145,7126.472433593937,8475.243566406061,11729.298
173,7824.102822222221,878.5230839954644,7148.810200700269,8499.395443744173,11814.041
174,7847.199,880.1467132746351,7170.658346534112,8523.739653465887,11819.532
175,7869.895366666666,881.7914986946093,7192.0904192074495,8547.700314125881,11904.273
176,7892.98371111111,882.9733264296202,7214.270330437216,8571.697091785005,11912.725
177,7915.884911111111,884.5700794154586,7235.944157441137,8595.825664781087,11997.466
178,7938.941000000002,885.4170747561668,7258.349188077303,8619.5328119227,12002.293
179,7961.670488888889,886.169353493712,7280.500424339655,8642.840553438124,12087.034
180,7983.938088888889,887.1474307289947,7302.016207623285,8665.859970154494,12090.172
181,8006.849466666667,888.0493263839363,7324.234327031123,8689.46460630221,12174.914
182,8029.058100000001,888.7450675154365,7345.908166389034,8712.208033610968,12179.047
183,8051.477344444444,889.2914049532737,7367.907458703186,8735.0472301857,12263.785
184,8074.067844444445,890.414242259346,7389.634869546199,8758.50081934269,12269.545
185,8096.76112222222,890.9882296471623,7411.886941560689,8781.635302883751,12354.288
186,8119.6413999999995,890.8973137100495,7434.837103514114,8804.445696485885,12360.448
187,8142.286300000001,891.4377732551835,7457.066569532119,8827.506030467883,12445.192
188,8163.96618888889,891.8115806725467,7478.459124604272,8849.47325317351,12451.364
189,8186.371444444444,892.8238976926119,7500.0862444150225,8872.656644473866,12536.106
190,8209.0992,893.6479681029144,7522.180563379294,8896.017836620707,12541.633
191,8231.554222222223,894.4291981428405,7544.035079033977,8919.073365410468,12626.378
192,8253.084277777778,894.8123703485887,7565.270602359215,8940.89795319634,12631.434
193,8275.03841111111,894.8411687392158,7587.2025992899235,8962.874222932298,12716.178
194,8297.560755555556,894.5536647319224,7609.945938877605,8985.175572233507,12721.862
195,8319.28308888889,894.7229636280462,7631.5381375594225,9007.028040218356,12806.6045
196,8341.404888888888,894.6207905890258,7653.738474709584,9029.071303068193,12810.953
197,8363.862555555555,895.8081557048238,7675.283451753909,9052.441659357202,12895.692
198,8386.06198888889,896.2896049477695,7697.112810438869,9075.011167338911,12902.594
199,8408.690766666667,896.2831087755321,7719.746581616659,9097.634951716675,12987.337
200,8430.277922222222,896.8163823513147,7740.923826815231,9119.632017629212,12990.819
201,8452.971033333333,897.10724968614,7763.393357500709,9142.548709165958,13075.564
202,8475.441733333333,897.5294431802446,7785.539530852954,9165.343935813711,13079.689
203,8497.840355555554,897.9400594466956,7807.6225254723695,9188.05818563874,13164.432
204,8520.975222222223,898.2336801100491,7830.531695317747,9211.4187491267,13170.566
205,8542.576755555556,898.5104450832209,7851.920488260208,9233.233022850904,13255.306
206,8564.410122222222,898.2254521328896,7873.972919900863,9254.84732454358,13260.008
207,8586.722144444444,898.0806393122992,7896.39625511079,9277.048033778097,13344.751
208,8608.448666666667,897.4859350743804,7918.5799074769675,9298.317425856367,13350.2705
209,8630.881566666669,897.1821156675579,7941.246343746465,9320.516789586873,13435.014
210,8653.680877777779,897.1919123405326,7964.038124468112,9343.323631087445,13439.621
211,8676.63232222222,897.6163693562313,7986.663302368081,9366.60134207636,13524.365
212,8698.901466666666,898.0894501907269,8008.568804692315,9389.234128641017,13530.208
213,8720.553833333333,898.3388092676951,8030.02949700477,9411.078169661898,13614.951
214,8742.424677777779,899.3020716759244,8051.159912416994,9433.689443138564,13619.312
215,8765.290411111111,899.4604093302108,8073.903936655145,9456.676885567078,13704.05
216,8787.103866666666,898.9472443580727,8096.111845726631,9478.095887606702,13710.1875
217,8808.880299999999,899.4705280891185,8117.486047577405,9500.274552422592,13794.93
218,8831.76198888889,899.2033799404428,8140.573084711481,9522.950893066298,13798.652
219,8853.9799,899.3460373663546,8162.681339617902,9545.278460382098,13883.394
220,8876.1474,899.4120326647111,8184.798111140931,9567.49668885907,13888.126
221,8898.887122222222,899.163734624684,8207.728692132176,9590.04555231227,13972.869
222,8921.519833333332,898.6817160243664,8230.731915538478,9612.307751128186,13978.475
223,8943.048144444445,899.3851161607234,8251.719545441876,9634.376743447014,14063.22
224,8965.135855555556,899.2916657069542,8273.879088930596,9656.392622180516,14068.949
225,8986.647266666665,899.6012474091619,8295.152534479881,9678.141998853449,14153.691
226,9009.524755555556,900.2936682007432,8317.497781632543,9701.55172947857,14157.619
227,9031.995888888889,900.1594626099861,8340.07207451496,9723.919703262818,14242.362
228,9054.161444444442,899.6409243405616,8362.636213868365,9745.686675020519,14247.24
229,9075.59017777778,899.1291481650645,8384.458333194034,9766.722022361526,14331.982
230,9098.005266666667,898.7213219373344,8407.186905072118,9788.823628261216,14337.473
231,9119.535333333333,898.4036571577946,8428.96115050386,9810.109516162807,14422.212
232,9141.817744444445,898.0419563733577,8451.521589449843,9832.113899439046,14427.188
233,9163.578833333333,897.7667989393183,8473.49418306564,9853.663483601025,14511.932
234,9185.234722222223,897.9653031846187,8494.997488084358,9875.471956360088,14517.832
235,9207.623,897.7176117891972,8517.576158322834,9897.669841677165,14602.572
236,9229.732944444444,897.4941776011157,8539.857849487833,9919.608039401055,14608.882
237,9252.435933333334,897.4945880308918,8562.560522892469,9942.3113437742,14693.622
238,9274.370555555557,897.4706911119871,8584.513513912629,9964.227597198485,14697.63
239,9295.830777777775,897.2641271992846,8606.132515213807,9985.529040341744,14782.369
240,9318.968888888889,896.901576469158,8629.549307485884,10008.388470291893,14787.369
241,9341.49911111111,896.2968181982803,8652.54438806592,10030.4538341563,14872.107
242,9364.418744444445,896.2956547822056,8675.464915680015,10053.372573208875,14876.667
243,9386.455111111112,895.7392763260475,8697.928952686894,10074.98126953533,14961.41
244,9407.89877777778,895.3737179804837,8719.653612372405,10096.143943183155,14966.224
245,9430.533555555558,895.2352773624808,8742.39480502938,10118.672306081735,15050.967
246,9453.582277777776,895.3513780359192,8765.354284373916,10141.810271181635,15055.5625
247,9476.088222222223,895.1571306432434,8788.00954058195,10164.166903862495,15140.306
248,9497.921833333334,894.5810673207598,8810.28595316099,10185.557713505677,15144.497
249,9520.678222222223,894.8325349115299,8832.849046948484,10208.507397495961,15229.237
250,9542.821222222223,894.5105060117761,8855.239580273314,10230.402864171132,15234.382
251,9565.073055555556,893.8775341096244,8877.977958881258,10252.168152229855,15319.123
252,9587.07311111111,893.7075656932537,8900.108663727147,10274.037558495074,15323.994
253,9609.718333333334,893.2310668013065,8923.12015542112,10296.316511245548,15408.737
254,9632.603333333334,893.1220660356288,8946.088940826585,10319.117725840084,15413.307
255,9654.39411111111,892.638499801774,8968.251420515999,10340.536801706223,15498.049
256,9676.48188888889,892.3167001287219,8990.586555419366,10362.377222358413,15502.208
257,9698.988222222222,892.0223460065025,9013.319149360384,10384.65729508406,15586.951
258,9719.75511111111,892.0390797823046,9034.073175530539,10405.43704669168,15591.203
259,9742.070777777777,891.8385585478428,9056.542976462495,10427.598579093059,15675.946
260,9763.413333333334,891.3658319759908,9078.248901827888,10448.57776483878,15681.967
261,9785.102444444443,891.0168167950188,9100.206289755854,10469.998599133032,15766.709
262,9808.493444444444,890.9693043297156,9123.633811069676,10493.353077819213,15769.435
263,9830.512111111111,891.1350235722484,9145.525094650156,10515.499127572066,15854.179
264,9853.418222222223,890.0578308264265,9169.259209403359,10537.577235041086,15858.909
265,9875.698666666667,889.3128072999679,9192.112329625417,10559.285003707917,15943.654
266,9897.310000000001,889.8079849926896,9213.343035689726,10581.276964310277,15949.469
267,9920.747333333333,889.6091982483096,9236.933170041244,10604.561496625422,16034.213
268,9942.765333333333,889.002016046083,9259.41789159763,10626.112775069036,16039.059
269,9965.480055555554,889.1861504863043,9281.991075559657,10648.96903555145,16123.799
270,9986.618111111111,889.1730510636618,9303.139200222808,10670.097021999414,16129.956
271,10008.319666666666,888.7321789020583,9325.179640120949,10691.459693212384,16214.699
272,10030.676,888.7476770571614,9347.524060517695,10713.827939482304,16219.496
273,10053.69788888889,888.8116809038409,9370.496751694882,10736.899026082898,16304.237
274,10075.079444444444,888.5487702045551,9392.080398303684,10758.078490585203,16311.155
275,10098.430333333334,888.7958675685884,9415.241351344821,10781.619315321846,16395.9
276,10120.121444444445,888.421572300717,9437.220171267765,10803.022717621125,16399.705
277,10141.324,888.1487993070192,9458.632398707134,10824.015601292867,16484.443
278,10163.857888888888,887.5432337109618,9481.631766518904,10846.084011258872,16490.098
279,10186.145388888886,887.1598702121624,9504.213945790074,10868.076831987699,16574.836
280,10209.027277777777,886.5589569787896,9527.557737479317,10890.496818076237,16582.033
281,10230.740333333333,886.6836556562885,9549.174941146217,10912.30572552045,16666.773
282,10253.551444444443,886.9298119287839,9571.796839796567,10935.30604909232,16671.543
283,10275.877,887.0937109723804,9593.996411394693,10957.757588605307,16756.283
284,10297.400777777777,887.3426425570871,9615.3288434179,10979.472712137655,16761.623
285,10319.811777777779,887.4116664080964,9637.686786989281,11001.936768566276,16846.365
286,10342.505500000001,887.1158224201898,9660.607915031334,11024.403084968668,16849.451
287,10364.254555555553,887.1527137650976,9682.328613388916,11046.180497722191,16934.193
288,10386.45488888889,886.9010036444945,9704.72242824858,11068.187349529198,16938.594
289,10408.730000000001,886.703465846108,9727.149380353005,11090.310619646998,17023.334
290,10430.333166666665,887.1018555158981,9748.446317611015,11112.220015722316,17026.42
291,10451.799444444445,886.8724693011269,9770.088917242068,11133.509971646821,17111.16
292,10474.686055555556,887.2739907213852,9792.666891668017,11156.705219443094,17117.102
293,10497.586111111112,886.8842406452275,9815.866535652678,11179.305686569545,17201.84
294,10520.139111111108,886.6468132201011,9838.602038527391,11201.676183694824,17206.229
295,10542.066777777778,886.0433064374981,9860.99360157283,11223.139953982725,17290.969
296,10564.37822222222,886.4793654646986,9882.9698613773,11245.78658306714,17296.303
297,10586.880666666668,886.6303053151578,9905.356283181973,11268.405050151363,17381.045
298,10608.866,886.9458925326279,9927.099034705803,11290.632965294197,17385.81
299,10630.532666666666,885.9486954502502,9949.532214904328,11311.533118429004,17470.553
300,10652.246777777777,885.190342772499,9971.829247485717,11332.664308069836,17474.809
301,10674.018333333333,884.4748042441624,9994.150814643022,11353.885852023644,17559.55
302,10696.222055555556,884.393487814405,10016.417042206338,11376.027068904774,17564.783
303,10717.411055555554,884.5114889717532,10037.515338487403,11397.306772623706,17649.523
304,10739.814,884.255840325355,10060.114791877098,11419.513208122902,17654.332
305,10762.187777777777,884.2960467372872,10082.457664270816,11441.917891284738,17739.072
306,10784.052111111108,884.4618748566048,10104.194530827855,11463.909691394361,17744.246
307,10806.358333333334,884.5490878685029,10126.43371519472,11486.282951471947,17828.99
308,10828.754,884.1603312192592,10149.128206674968,11508.379793325033,17834.54
309,10851.017111111112,884.1505519184001,10171.398834822154,11530.63538740007,17919.281
310,10872.452333333335,884.2379487512115,10192.766877891754,11552.137788774915,17924.4
311,10895.558666666668,885.2245596868347,10215.114834925958,11576.002498407377,18009.145
312,10918.145222222221,885.6353329993923,10237.385642162382,11598.90480228206,18015.594
313,10939.925444444445,885.6371044803154,10259.164502703828,11620.686386185062,18100.336
314,10961.302444444444,885.1584521625367,10280.9094274452,11641.695461443687,18104.72
315,10982.680944444444,885.5545019869063,10301.983496600953,11663.378392287936,18189.46
316,11005.09288888889,885.619477622365,10324.345496350714,11685.840281427067,18193.64
317,11026.684111111112,884.8281308583951,10346.545001542967,11706.823220679256,18278.385
