t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
190,3921.8610444444444,75.19172009031502,3864.0635719573174,3979.6585169315713,2210.531
191,3942.600055555555,75.78361081188838,3884.3476155845824,4000.852495526528,2221.6948
192,3963.3160888888888,76.33207838886352,3904.6420594177393,4021.990118360038,2233.2039
193,3984.128488888889,76.85022496430058,3925.0561767025397,4043.2008010752384,2244.7136
194,4004.717577777778,77.4106859408921,3945.2144571482154,4064.2206984073405,2256.3132
195,4025.4583222222227,77.88788105509065,3965.5883969571128,4085.3282474873326,2267.9133
196,4046.109611111111,78.36977936447254,3985.869266014607,4106.349956207615,2279.1172
197,4066.755133333333,78.81232958240102,4006.1746140259697,4127.335652640697,2290.3208
198,4087.4021333333335,79.32305244626237,4026.4290376806343,4148.375228986033,2301.4207
199,4108.044955555556,79.71052105146009,4046.774025167574,4169.315885943538,2312.521
200,4128.7276999999995,80.2767745706845,4067.0215086263825,4190.4338913736165,2323.5164
201,4149.4447666666665,80.69372298283184,4087.41808037219,4211.471452961143,2334.5122
202,4170.170688888888,81.30994122678734,4107.670335321495,4232.671042456282,2345.7483
203,4190.874833333332,81.87465195530609,4127.94040467422,4253.809261992445,2356.984
204,4211.555455555555,82.41016237432595,4148.2093971495415,4274.901513961569,2368.7673
205,4232.312177777778,82.9961202976497,4168.515712240351,4296.108643315205,2380.5508
206,4253.120688888888,83.36436061466023,4189.041168786869,4317.200208990907,2391.9197
207,4273.724844444445,83.79984144534677,4209.310584143637,4338.139104745253,2403.2883
208,4294.371577777777,84.37217140388726,4229.5173857266045,4359.2257698289495,2414.2012
209,4314.939477777778,84.91593406331009,4249.667312746205,4380.21164280935,2425.1133
210,4335.791744444444,85.45333256471214,4270.106498357376,4401.476990531512,2436.8208
211,4356.4977,85.87208604616504,4290.490571492978,4422.504828507022,2448.5276
212,4377.254733333333,86.33428446836761,4310.892327668684,4443.617138997983,2460.4055
213,4397.842000000001,86.74860261756372,4331.161121213572,4464.522878786429,2472.283
214,4418.427366666667,87.13045273235416,4351.452971898993,4485.40176143434,2483.4915
215,4439.106322222223,87.65151599635588,4371.731402774052,4506.4812416703935,2494.6997
216,4459.913544444444,88.16063893474666,4392.147278462521,4527.679810426366,2506.112
217,4480.651888888889,88.53848424777564,4412.595185288862,4548.708592488915,2517.5247
218,4501.403355555555,88.99865122872794,4432.9929363018755,4569.813774809235,2528.7969
219,4522.133644444445,89.49653835300151,4453.340515268285,4590.926773620605,2540.0684
220,4542.788,89.89242507208256,4473.690565353415,4611.885434646584,2551.3113
221,4563.500344444445,90.32630595387366,4494.069399428661,4632.931289460228,2562.5542
222,4584.195866666666,90.80788296111757,4514.394748794175,4653.996984539157,2573.9
223,4605.004044444444,91.33760341349156,4534.795747387394,4675.212341501494,2585.246
224,4625.814399999999,91.73929293782744,4555.297337041554,4696.331462958445,2596.1455
225,4646.633244444445,92.25673096538955,4575.7184434089095,4717.548045479981,2607.0437
226,4667.418566666666,92.73912825319469,4596.1329622509675,4738.704171082365,2617.8872
227,4688.175566666667,93.25468555171894,4616.493669830191,4759.857463503143,2628.73
228,4708.996644444445,93.75905358614857,4636.92705601695,4781.066232871941,2639.709
229,4729.778366666666,94.23143922620794,4657.3456704927075,4802.211062840625,2650.6877
230,4750.496588888889,94.74315957327013,4677.670549636133,4823.3226281416455,2661.7595
231,4771.240455555555,95.2042352375028,4698.060002173344,4844.4209089377655,2672.832
232,4791.779600000001,95.69748096578866,4718.22000438809,4865.339195611911,2684.3438
233,4812.539244444445,96.11885108884863,4738.655755083792,4886.422733805098,2695.8564
234,4833.2580333333335,96.61769732141464,4758.991096814305,4907.524969852362,2707.6824
235,4853.946377777777,97.16522046735375,4779.25857771253,4928.634177843025,2719.5085
236,4874.617677777778,97.68162171168349,4799.5329365775815,4949.702418977975,2731.053
237,4895.361877777777,98.20617224384098,4819.873931345487,4970.849824210068,2742.5981
238,4916.166211111111,98.68006811036423,4840.313996069534,4992.018426152687,2754.1013
239,4936.933933333333,99.1536296628243,4860.7177066590075,5013.150160007658,2765.6047
240,4957.5742222222225,99.61697087381472,4881.001839965046,5034.146604479399,2776.699
241,4978.192311111112,100.09883621093506,4901.249534367265,5055.135087854958,2787.7937
242,4998.816455555556,100.48522491165197,4921.576674164493,5076.056236946619,2798.9097
243,5019.532955555555,100.88581807248852,4941.985251002684,5097.080660108427,2810.0261
244,5040.225211111112,101.29170805262697,4962.365511900695,5118.084910321529,2820.8235
245,5060.983566666667,101.78484496354305,4982.744808870985,5139.222324462348,2831.6213
246,5081.634388888889,102.34894819902222,5002.962022961975,5160.306754815802,2842.6958
247,5102.328455555555,102.87032462058849,5023.255324233931,5181.4015868771785,2853.7703
248,5123.1453,103.33021680129464,5043.71866425489,5202.57193574511,2864.275
249,5143.629911111111,103.77758706149469,5063.859396142672,5223.40042607955,2874.779
250,5164.2513777777785,104.31423209583856,5084.068360919895,5244.434394635662,2885.6382
251,5184.879988888889,104.74233537935412,5104.367902716978,5265.3920750607995,2896.4968
252,5205.530344444444,105.27736551741665,5124.606997702256,5286.453691186633,2908.1228
253,5226.276844444445,105.82697128213724,5144.931033313531,5307.622655575358,2919.7488
254,5247.042488888889,106.38763627216575,5165.265712496152,5328.819265281626,2930.5933
255,5267.779822222223,106.88367674413365,5185.621755369623,5349.937889074822,2941.4373
256,5288.555488888889,107.40351780104152,5205.9978368273305,5371.113140950448,2952.9631
257,5309.404977777778,107.82349189915419,5226.524505047244,5392.285450508312,2964.4878
258,5330.178444444445,108.37954820909614,5246.8705489972,5413.48633989169,2975.587
259,5350.9344,108.84760086126167,5267.266727435626,5434.602072564374,2986.6858
260,5371.5707,109.33594295583912,5287.527654472463,5455.6137455275375,2997.79
261,5392.2973,109.89107072195397,5307.82754549772,5476.76705450228,3008.8943
262,5413.0506444444445,110.3309234460145,5328.242789208643,5497.858499680246,3019.5103
263,5433.779844444445,110.89160641128468,5348.541010129827,5519.018678759064,3030.1257
264,5454.552088888889,111.51680846074774,5368.832681737137,5540.27149604064,3041.011
265,5475.2345888888885,111.99808293373209,5389.145241428847,5561.32393634893,3051.8955
266,5496.0445,112.52234217082183,5409.552171217076,5582.536828782924,3063.2148
