t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
176,16446.766000000003,81.37996248463136,16345.719430407664,16547.812569592345,49782.297
177,16541.4316,81.66741860007645,16440.028106498048,16642.83509350195,50065.152
178,16631.0734,82.34388867305194,16528.829957962575,16733.316842037428,50348.008
179,16723.214,82.53042850064362,16620.73893817442,16825.68906182558,50630.863
180,16815.541,83.82458904462334,16711.459025619068,16919.622974380934,50913.71
181,16908.5846,84.56147335991638,16803.587662893922,17013.581537106074,51196.57
182,17001.488,84.97429978234636,16895.97847118769,17106.997528812313,51479.42
183,17094.1618,85.25660261645392,16988.301745921985,17200.02185407802,51762.28
184,17188.6776,85.26876293696421,17082.8024468898,17294.552753110198,52045.13
185,17283.586,85.68394583584531,17177.19532923159,17389.97667076841,52327.984
186,17375.254,86.65926006203922,17267.652316669988,17482.855683330014,52610.836
187,17465.3292,86.83866665662318,17357.504753960453,17573.153646039547,52893.69
188,17557.619400000003,87.07428546247208,17449.502394571933,17665.736405428073,53176.547
189,17649.1886,86.71965997281079,17541.51192027529,17756.865279724712,53459.406
190,17743.141200000002,87.53991404896313,17634.44604031955,17851.836359680452,53742.254
191,17834.5228,88.32661787762443,17724.850818498253,17944.194781501745,54025.11
192,17926.742,88.77403546927393,17816.514476182536,18036.96952381746,54307.96
193,18016.378,89.87228612870572,17904.78681787772,18127.96918212228,54590.816
194,18112.434400000002,90.69368747768544,17999.823313394616,18225.045486605388,54873.668
195,18206.3824,91.36880334008951,18092.93304633365,18319.83175366635,55156.523
196,18296.267,91.8621375186747,18182.20509104502,18410.32890895498,55439.375
197,18388.3186,92.52326521367507,18273.43579258792,18503.201407412078,55722.234
198,18479.6362,92.97412326663814,18364.193578375256,18595.078821624746,56005.09
199,18573.997600000002,93.57554018171695,18457.808220643896,18690.18697935611,56287.94
200,18670.021,94.7516428353617,18552.37129632067,18787.67070367933,56570.79
201,18764.235800000002,94.84620616661404,18646.468680436705,18882.0029195633,56853.656
202,18854.507,94.5976024035493,18737.04856277912,18971.965437220882,57136.508
203,18947.2582,95.44903115904351,18828.742574346386,19065.773825653614,57419.35
204,19044.5816,95.50729709451592,18925.99362763199,19163.169572368013,57702.207
205,19137.193,96.46201263709894,19017.41959171424,19256.96640828576,57985.06
206,19231.5956,96.95049760212773,19111.215657519497,19351.975542480504,58267.918
207,19324.410200000002,96.98911939594022,19203.98230222858,19444.838097771426,58550.773
208,19416.880400000002,97.45752925659542,19295.870894568197,19537.889905431806,58833.625
209,19511.5452,97.56259972807258,19390.40523234649,19632.68516765351,59116.48
210,19603.638,98.330192166497,19481.544940450403,19725.731059549595,59399.332
211,19697.189599999998,99.24279624889562,19573.963392816673,19820.415807183323,59682.19
212,19788.531,99.57999135870612,19664.88610978845,19912.175890211547,59965.04
213,19882.0,100.26151864997841,19757.508881887086,20006.491118112914,60247.902
214,19973.0988,100.47633429917668,19848.340953029227,20097.856646970773,60530.754
215,20062.3362,100.79445634904789,19937.183352332868,20187.489047667135,60813.61
216,20153.178999999996,101.36781213975206,20027.314237089384,20279.04376291061,61096.457
217,20245.239800000003,102.11753103997366,20118.444138122213,20372.035461877793,61379.312
218,20338.5312,102.17984025824279,20211.65817100913,20465.404228990872,61662.156
219,20433.3502,102.2125992121326,20306.436495395465,20560.263904604537,61945.016
220,20523.7334,102.991363258285,20395.852732116262,20651.61406788374,62227.875
221,20617.5858,103.83709611550236,20488.655016075358,20746.516583924644,62510.73
222,20708.3364,104.72659243143562,20578.301160523326,20838.371639476674,62793.586
223,20801.624600000003,104.88286410944356,20671.39532360681,20931.853876393197,63076.438
224,20892.211600000002,105.08518281280215,20761.731111756686,21022.69208824332,63359.293
225,20982.3066,105.71409704623039,20851.045211595076,21113.567988404924,63642.145
226,21076.3306,106.86241622899959,20943.643385007388,21209.017814992614,63924.99
227,21171.707199999997,107.71601169603402,21037.960106246937,21305.454293753057,64207.86
228,21263.3702,108.51839132008922,21128.626820354857,21398.113579645145,64490.703
229,21357.590999999997,109.54117946918423,21221.577661132334,21493.60433886766,64773.566
230,21448.8122,109.97347776714179,21312.26209189928,21585.36230810072,65056.42
231,21543.344399999998,109.95793024288866,21406.813596700402,21679.875203299594,65339.27
232,21636.504999999997,110.9957070295956,21498.685626626175,21774.32437337382,65622.12
233,21729.1276,111.64120879316918,21590.50673032557,21867.74846967443,65904.984
234,21822.02,112.37807121053446,21682.4841947903,21961.5558052097,66187.836
