t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean,da_ref_mean,planner_first-best_mean
67,25274.922599999998,52.991346466192745,25209.125152876586,25340.72004712341,0.0,38042.133,38617.69
68,25658.1272,55.43054727945659,25589.301085042367,25726.95331495763,0.0,38609.93,39194.066
69,26043.936999999998,55.96913293950521,25974.442142618333,26113.431857381664,0.0,39177.723,39770.453
70,26428.3956,56.597867630326355,26358.12006538832,26498.67113461168,0.0,39745.516,40346.836
71,26806.806,58.14446366164195,26734.610112776474,26879.001887223527,0.0,40313.3,40923.223
72,27191.6928,58.83575411856287,27118.63856230381,27264.74703769619,0.0,40881.098,41499.605
73,27574.8842,59.90534385344888,27500.501891237156,27649.266508762845,0.0,41448.89,42075.984
74,27956.410199999995,61.489889316862296,27880.060418181714,28032.759981818275,0.0,42016.68,42652.367
75,28342.8654,61.638595886018635,28266.330974588498,28419.3998254115,0.0,42584.484,43228.766
76,28726.9836,62.54891074031626,28649.31886940689,28804.64833059311,0.0,43152.273,43805.137
77,29113.143000000004,64.1401321560838,29033.502507061763,29192.783492938244,0.0,43720.06,44381.523
78,29496.2494,65.17517035881092,29415.32373738867,29577.17506261133,0.0,44287.863,44957.9
79,29878.841200000003,66.0707563275913,29796.80352053394,29960.878879466065,0.0,44855.65,45534.29
80,30260.872600000002,66.6320555723745,30178.13797546947,30343.607224530533,0.0,45423.44,46110.668
81,30646.275,68.06474931636807,30561.761451227103,30730.7885487729,0.0,45991.234,46687.05
82,31030.938799999996,68.8815006638218,30945.41112048348,31116.46647951651,0.0,46559.027,47263.445
83,31417.8384,69.38386004540162,31331.686958925216,31503.989841074785,0.0,47126.824,47839.824
84,31803.5504,69.9665942382503,31716.675398857435,31890.425401142566,0.0,47694.613,48416.207
85,32184.001,71.55748969534925,32095.150641243446,32272.851358756554,0.0,48262.406,48992.586
86,32565.620399999996,72.98432822736656,32474.99838720699,32656.242412793003,0.0,48830.21,49568.965
87,32945.611,74.50487090116897,32853.100984111195,33038.1210158888,0.0,49397.99,50145.36
88,33328.211800000005,74.92095456012385,33235.18514801164,33421.23845198837,0.0,49965.793,50721.734
89,33711.4752,75.34992931118,33617.91590550711,33805.034494492895,0.0,50533.586,51298.117
90,34097.802599999995,76.52466792348825,34002.7846748649,34192.82052513509,0.0,51101.38,51874.504
91,34480.6256,78.11806960812659,34383.62920535841,34577.62199464159,0.0,51669.168,52450.895
92,34862.3528,78.34017805187734,34765.08062130011,34959.62497869989,0.0,52236.957,53027.273
93,35245.2818,80.034206369528,35145.906207326145,35344.65739267385,0.0,52804.746,53603.66
94,35627.510200000004,80.85578545905145,35527.114482149016,35727.90591785099,0.0,53372.547,54180.03
95,36011.8804,81.92767091038125,35910.15376057389,36113.60703942611,0.0,53940.336,54756.414
96,36399.335,83.03345997246873,36296.235342105894,36502.434657894104,0.0,54508.13,55332.81
97,36782.903399999996,83.82546426235908,36678.82033889271,36886.986461107284,0.0,55075.934,55909.184
98,37163.98640000001,84.73204717696774,37058.777667526265,37269.19513247375,0.0,55643.72,56485.57
99,37553.016,86.17652054069086,37446.01371695416,37660.01828304584,0.0,56211.516,57061.953
100,37934.1866,87.999366885791,37824.92095427319,38043.45224572681,0.0,56779.312,57638.336
101,38316.81079999999,89.33948597176901,38205.881176650815,38427.74042334917,0.0,57347.1,58214.727
102,38702.271400000005,90.52601032189601,38589.868512082285,38814.674287917725,0.0,57914.89,58791.1
103,39085.8418,90.99514101423163,38972.856409391155,39198.82719060885,0.0,58482.676,59367.49
104,39470.626000000004,92.45828734083224,39355.823873273315,39585.42812672669,0.0,59050.48,59943.867
105,39848.6112,93.7753989445003,39732.17366321342,39965.04873678658,0.0,59618.27,60520.25
106,40234.644799999995,94.19568544896393,40117.68540859189,40351.6041914081,0.0,60186.062,61096.64
107,40617.6156,95.70817980611683,40498.77819880113,40736.45300119887,0.0,60753.855,61673.016
108,41001.4646,97.52228424724167,40880.37469062761,41122.55450937239,0.0,61321.65,62249.402
109,41381.2852,98.08341478914792,41259.498555035425,41503.07184496457,0.0,61889.445,62825.793
110,41763.4884,99.83888901274713,41639.52204589221,41887.45475410779,0.0,62457.25,63402.164
111,42139.77879999999,100.73819813109654,42014.69580613669,42264.861793863296,0.0,63025.027,63978.55
112,42520.47119999999,100.90763663469761,42395.177820446865,42645.76457955312,0.0,63592.824,64554.93
113,42902.5246,101.42540591390242,42776.5883249735,43028.460875026496,0.0,64160.613,65131.32
114,43285.733400000005,102.34284013940646,43158.65797992498,43412.80882007503,0.0,64728.406,65707.7
115,43670.144400000005,102.6628221938208,43542.67166972794,43797.61713027207,0.0,65296.2,66284.086
116,44052.60040000001,104.28724873300754,43923.110677776516,44182.090122223504,0.0,65863.99,66860.46
117,44432.1212,106.42457186993964,44299.977640584846,44564.26475941516,0.0,66431.79,67436.84
118,44811.9208,107.71684254887843,44678.172674606874,44945.668925393125,0.0,66999.586,68013.234
119,45198.3032,108.58913291485673,45063.471983063464,45333.13441693654,0.0,67567.37,68589.62
120,45582.069,108.71696224600748,45447.07906198506,45717.05893801495,0.0,68135.164,69166.0
121,45964.9374,109.92146584175572,45828.45187323451,46101.422926765496,0.0,68702.97,69742.38
122,46346.9046,111.12766639455543,46208.921377433486,46484.88782256652,0.0,69270.76,70318.766
123,46730.8136,111.9690326353673,46591.78568326296,46869.84151673704,0.0,69838.55,70895.164
124,47112.4248,112.62834365602643,46972.57824050499,47252.27135949501,0.0,70406.34,71471.53
125,47491.7614,114.07137202120528,47350.123084135565,47633.39971586444,0.0,70974.13,72047.914
126,47877.0194,114.80961173090087,47734.464438465984,48019.57436153401,0.0,71541.92,72624.3
127,48260.202600000004,115.55879999290504,48116.717398373185,48403.687801626824,0.0,72109.71,73200.664
128,48642.1134,116.29425996496948,48497.71500420375,48786.51179579626,0.0,72677.51,73777.07
129,49021.5228,117.51127976156047,48875.613274537216,49167.43232546278,0.0,73245.3,74353.45
130,49405.544799999996,118.0996454512044,49258.90472204261,49552.184877957385,0.0,73813.09,74929.82
131,49787.1266,119.27485087310023,49639.027311779755,49935.22588822025,0.0,74380.88,75506.21
132,50170.2914,120.57396755436199,50020.579045367165,50320.00375463284,0.0,74948.68,76082.59
133,50558.7278,121.0959611803777,50408.367304674444,50709.08829532556,0.0,75516.46,76658.984
134,50941.5126,122.4708443622395,50789.44496172579,51093.58023827421,0.0,76084.26,77235.375
135,51327.521400000005,124.16539757436419,51173.34969600926,51481.69310399075,0.0,76652.05,77811.76
136,51705.570999999996,125.7579661532423,51549.42186094019,51861.720139059806,0.0,77219.84,78388.13
137,52090.500400000004,127.51467082379123,51932.1700239953,52248.83077600471,0.0,77787.64,78964.52
138,52473.35079999999,129.0478420943168,52313.1167404256,52633.58485957439,0.0,78355.44,79540.914
139,52857.4388,129.5789335027092,52696.54530334405,53018.33229665596,0.0,78923.22,80117.29
140,53240.70360000001,131.44418661469948,53077.49408570736,53403.913114292656,0.0,79491.016,80693.67
141,53619.8554,132.12640773251866,53455.79879630654,53783.91200369346,0.0,80058.82,81270.06
142,54002.36259999999,133.94847578005525,53836.04360000963,54168.681599990356,0.0,80626.6,81846.44
143,54388.33099999999,135.41307464384747,54220.19346032865,54556.46853967133,0.0,81194.41,82422.82
144,54775.4752,136.1553471395827,54606.41600729385,54944.534392706155,0.0,81762.19,82999.21
145,55160.137,137.9396050704795,54988.86235845754,55331.411641542465,0.0,82329.984,83575.58
146,55543.82979999999,138.67270085240375,55371.64489981788,55716.0147001821,0.0,82897.78,84151.98
147,55923.7124,138.9041215184053,55751.24015310847,56096.184646891525,0.0,83465.57,84728.34
148,56307.7454,140.59706401913326,56133.17108735429,56482.31971264571,0.0,84033.37,85304.734
149,56690.4836,141.38505580435233,56514.9308663237,56866.0363336763,0.0,84601.16,85881.125
150,57070.3128,141.9766267425712,56894.02553398733,57246.60006601267,0.0,85168.945,86457.516
151,57455.5054,142.56931725585443,57278.482211514915,57632.52858848509,0.0,85736.734,87033.91
152,57837.1304,143.1103333246772,57659.43545133981,58014.8253486602,0.0,86304.52,87610.28
153,58223.20360000001,144.48783915368014,58043.79825194463,58402.608948055386,0.0,86872.32,88186.664
154,58608.6292,145.3155108778845,58428.196161762346,58789.06223823766,0.0,87440.125,88763.04
155,58996.6654,146.2246213016123,58815.10355207881,59178.22724792119,0.0,88007.92,89339.43
156,59378.82119999999,147.26775990589374,59195.96412442873,59561.678275571256,0.0,88575.7,89915.805
157,59760.380000000005,147.59789302019348,59577.1130100261,59943.64698997391,0.0,89143.516,90492.18
158,60143.678,148.4989409726568,59959.29221122286,60328.06378877714,0.0,89711.28,91068.57
159,60525.0576,149.30476304626168,60339.67125096511,60710.44394903489,0.0,90279.07,91644.945
160,60905.594800000006,149.5773917498904,60719.86993771895,61091.319662281065,0.0,90846.875,92221.34
161,61290.22779999999,150.26576872727708,61103.648204808924,61476.80739519106,0.0,91414.67,92797.73
162,61675.8824,150.431024389254,61489.09761280295,61862.667187197054,0.0,91982.47,93374.1
163,62060.135800000004,150.47102757241828,61873.30134229061,62246.9702577094,0.0,92550.26,93950.49
164,62445.276600000005,151.63339083559288,62256.99887767389,62633.55432232612,0.0,93118.04,94526.875
165,62827.599,151.9731378204723,62638.89942607426,63016.29857392574,0.0,93685.83,95103.266
166,63209.303,152.59381237127698,63019.83275682993,63398.77324317007,0.0,94253.62,95679.66
167,63595.356199999995,153.60925255074895,63404.62512131674,63786.08727868325,0.0,94821.42,96256.02
168,63975.18359999999,155.15685855707426,63782.530914655275,64167.8362853447,0.0,95389.21,96832.41
169,64362.617000000006,156.69950195836554,64168.048869881844,64557.18513011817,0.0,95957.016,97408.8
170,64742.85,157.3376326566554,64547.48952596762,64938.21047403238,0.0,96524.8,97985.18
171,65126.191399999996,159.02607641452843,64928.73444614047,65323.64835385952,0.0,97092.586,98561.555
172,65510.099,160.4236584952469,65310.90671878632,65709.29128121368,0.0,97660.39,99137.95
173,65889.642,161.49470570269676,65689.11983802846,66090.16416197155,0.0,98228.19,99714.33
174,66272.723,162.22743732180388,66071.29103155666,66474.15496844334,0.0,98795.97,100290.7
175,66659.90599999999,162.6179594325261,66457.98913431125,66861.82286568872,0.0,99363.77,100867.09
176,67040.86319999999,163.50765680451016,66837.84162911518,67243.8847708848,0.0,99931.555,101443.484
177,67419.64199999999,164.50434650792803,67215.38287539306,67623.90112460693,0.0,100499.36,102019.875
178,67801.942,165.6271344617162,67596.28875001323,68007.59524998676,0.0,101067.16,102596.25
179,68183.69759999998,166.198644912648,67977.3347260617,68390.06047393827,0.0,101634.945,103172.625
180,68568.9806,168.2003404835994,68360.1322927359,68777.82890726409,0.0,102202.73,103749.0
181,68951.8496,169.17640072657755,68741.78935387211,69161.90984612789,0.0,102770.52,104325.39
182,69332.33499999999,169.81800861510231,69121.47809245596,69543.19190754402,0.0,103338.305,104901.8
183,69712.5228,170.35567319346944,69500.99829370591,69924.0473062941,0.0,103906.1,105478.17
184,70093.863,170.69151939976575,69881.9214855626,70305.80451443739,0.0,104473.89,106054.555
185,70472.8488,171.72347739083338,70259.62594047745,70686.07165952257,0.0,105041.695,106630.94
186,70853.946,173.6624820103607,70638.31554824903,71069.57645175097,0.0,105609.484,107207.305
187,71239.174,175.00527586333217,71021.87624946478,71456.47175053522,0.0,106177.29,107783.695
188,71621.916,175.1175454658979,71404.47884834118,71839.35315165881,0.0,106745.07,108360.086
189,72006.35419999999,175.23432250332397,71788.77205049798,72223.936349502,0.0,107312.88,108936.445
190,72388.98159999998,176.4169495110948,72169.93102511912,72608.03217488085,0.0,107880.66,109512.85
191,72773.07019999999,177.08660365821072,72553.18813967341,72992.95226032657,0.0,108448.44,110089.23
192,73153.65599999999,178.5062505348192,72932.01121525656,73375.30078474342,0.0,109016.234,110665.62
193,73540.4356,179.81635748396175,73317.16410262402,73763.70709737597,0.0,109584.04,111242.0
194,73921.5738,181.8350090389665,73695.79581566325,74147.35178433674,0.0,110151.836,111818.375
195,74304.8032,182.94543777093673,74077.6464362842,74531.9599637158,0.0,110719.625,112394.76
196,74691.6452,184.0554452745105,74463.11017992928,74920.18022007072,0.0,111287.414,112971.15
197,75076.323,185.05223247775385,74846.55030514514,75306.09569485487,0.0,111855.195,113547.54
198,75459.0092,186.1213140150765,75227.9090650891,75690.1093349109,0.0,112423.01,114123.93
199,75842.78600000001,187.79144424067505,75609.61212451567,76075.95987548435,0.0,112990.79,114700.29
200,76223.0348,189.50148686804854,75987.73762614986,76458.33197385013,0.0,113558.58,115276.68
201,76602.59,190.87541643700425,76365.58686726802,76839.59313273197,0.0,114126.375,115853.07
202,76985.90699999998,191.31388546051673,76748.35943606717,77223.45456393278,0.0,114694.164,116429.46
203,77369.1126,192.26184637311903,77130.3879871303,77607.83721286968,0.0,115261.95,117005.81
204,77749.624,192.93122487041654,77510.06824394905,77989.17975605094,0.0,115829.76,117582.22
205,78131.0632,194.28299323074657,77889.82900184212,78372.29739815788,0.0,116397.555,118158.58
206,78513.722,196.04092192702774,78270.30504506853,78757.13895493146,0.0,116965.35,118734.984
207,78893.9932,197.27789078150798,78649.04034537502,79138.94605462498,0.0,117533.13,119311.375
208,79278.4522,198.32518855203548,79032.19895343797,79524.70544656203,0.0,118100.92,119887.75
209,79659.3,198.88958205496706,79412.34596634455,79906.25403365545,0.0,118668.74,120464.14
210,80041.08899999999,199.94256782886592,79792.82751181848,80289.3504881815,0.0,119236.52,121040.516
211,80424.376,201.67885543606508,80173.9586260061,80674.7933739939,0.0,119804.31,121616.89
212,80808.5968,202.4038840071964,80557.27918413165,81059.91441586835,0.0,120372.11,122193.28
213,81188.65079999999,203.69494022483968,80935.73012610654,81441.57147389343,0.0,120939.9,122769.66
214,81573.22279999999,203.67772347313837,81320.3235035273,81826.12209647268,0.0,121507.695,123346.055
215,81957.596,204.73129921924578,81703.38851645398,82211.80348354603,0.0,122075.48,123922.45
216,82342.3168,206.14423741933874,82086.35492195924,82598.27867804076,0.0,122643.266,124498.82
217,82724.518,207.2815209322831,82467.14399796547,82981.89200203452,0.0,123211.08,125075.22
218,83107.21579999999,207.9335024910622,82849.03225593643,83365.39934406355,0.0,123778.86,125651.586
219,83490.4378,208.54533735905207,83231.494562608,83749.381037392,0.0,124346.65,126227.97
220,83874.78800000002,209.8215091035668,83614.26018609734,84135.3158139027,0.0,124914.45,126804.36
221,84257.49879999999,211.20339236669435,83995.25515139976,84519.74244860021,0.0,125482.26,127380.72
222,84642.87700000001,212.4675792209233,84379.06365609588,84906.69034390413,0.0,126050.03,127957.125
223,85024.23000000001,213.1324016896563,84759.59116997126,85288.86883002876,0.0,126617.81,128533.516
224,85407.574,214.37527549253466,85141.3919383159,85673.7560616841,0.0,127185.61,129109.88
225,85791.31779999999,215.68317128185606,85523.5117712009,86059.12382879909,0.0,127753.42,129686.27
226,86170.61480000001,217.46516278521642,85900.59613650608,86440.63346349394,0.0,128321.21,130262.64
227,86552.648,219.54096604050966,86280.05188633663,86825.24411366337,0.0,128888.984,130839.03
228,86936.41200000001,220.4652677180709,86662.66821422013,87210.15578577989,0.0,129456.8,131415.42
229,87321.584,221.9554981927646,87045.98984869066,87597.17815130934,0.0,130024.586,131991.81
230,87705.18280000001,222.78626212516033,87428.55711902482,87981.8084809752,0.0,130592.39,132568.22
231,88086.85999999999,223.11772766859633,87809.82275019286,88363.89724980711,0.0,131160.17,133144.56
232,88470.726,224.602905937349,88191.84465780565,88749.60734219434,0.0,131727.97,133720.95
233,88853.68620000001,226.133609470593,88572.9042383365,89134.46816166352,0.0,132295.77,134297.34
234,89236.522,227.53806971582094,88953.99617061309,89519.04782938691,0.0,132863.55,134873.73
235,89622.10320000001,229.22914763114215,89337.47762004749,89906.72877995254,0.0,133431.33,135450.11
236,90004.60100000001,229.51514172271962,89719.62031148028,90289.58168851974,0.0,133999.12,136026.5
237,90390.0054,230.00785229595746,90104.41293049994,90675.59786950005,0.0,134566.94,136602.88
238,90773.0772,230.84751568773726,90486.44215069576,91059.71224930424,0.0,135134.72,137179.25
239,91160.1152,232.6900269354062,90871.19237081324,91449.03802918676,0.0,135702.5,137755.66
240,91543.258,233.04460328014727,91253.89490613136,91832.62109386864,0.0,136270.3,138332.03
241,91928.724,234.53129328514152,91637.51493667567,92219.93306332434,0.0,136838.1,138908.42
242,92308.63599999998,235.04440459198614,92016.78982483888,92600.48217516109,0.0,137405.89,139484.8
243,92694.52679999999,235.3363096266714,92402.31817686642,92986.73542313356,0.0,137973.67,140061.17
244,93078.30899999998,236.2844481869282,92784.92310735083,93371.69489264913,0.0,138541.47,140637.56
245,93463.78020000001,236.96116705106073,93169.55404990035,93758.00635009966,0.0,139109.25,141213.95
246,93845.5712,238.02080072380164,93550.02934091762,94141.11305908239,0.0,139677.06,141790.33
247,94229.93,237.75592053616424,93934.71703311044,94525.14296688954,0.0,140244.84,142366.72
248,94614.56499999999,238.1408722269273,94318.87405245496,94910.25594754501,0.0,140812.64,142943.1
249,94996.78499999999,239.55355750437536,94699.33997200517,95294.23002799481,0.0,141380.44,143519.47
250,95383.6692,241.64057493144688,95083.63279760236,95683.70560239765,0.0,141948.22,144095.84
251,95767.56999999999,242.3197316563387,95466.69031314792,96068.44968685207,0.0,142516.02,144672.23
252,96145.1452,243.20891882330392,95843.16144145504,96447.12895854496,0.0,143083.81,145248.64
253,96525.8,243.38024344634132,96223.6035138386,96827.9964861614,0.0,143651.62,145825.0
254,96909.1722,244.66037215740985,96605.38622410501,97212.958175895,0.0,144219.4,146401.39
255,97294.90580000001,245.7499916647009,96989.76688279107,97600.04471720895,0.0,144787.19,146977.78
256,97678.05,246.55103923934303,97371.91645085679,97984.18354914321,0.0,145354.98,147554.16
257,98059.267,246.975416782721,97752.60651653953,98365.92748346049,0.0,145922.78,148130.55
258,98443.208,247.82521634813492,98135.49235101345,98750.92364898654,0.0,146490.56,148706.92
259,98823.29920000001,249.75876583855745,98513.18273222247,99133.41566777755,0.0,147058.38,149283.31
260,99209.16780000001,250.89856266865957,98897.63608753326,99520.69951246676,0.0,147626.16,149859.67
261,99591.955,251.97835016127914,99279.08255427796,99904.82744572204,0.0,148193.95,150436.06
262,99974.25,252.99306196020333,99660.11762316868,100288.38237683132,0.0,148761.77,151012.44
263,100357.70499999999,253.74508389326843,100042.63886460853,100672.77113539145,0.0,149329.53,151588.84
264,100738.90320000002,254.61855519816677,100422.7525067358,101055.05389326424,0.0,149897.34,152165.22
265,101121.825,256.2581469436656,100803.63848469364,101440.01151530635,0.0,150465.14,152741.6
266,101504.49059999999,257.0297900512715,101185.34596322746,101823.63523677252,0.0,151032.94,153317.98
267,101886.92799999999,257.7915859177733,101566.83746872604,102207.01853127393,0.0,151600.72,153894.36
268,102267.7598,259.23704307100815,101945.87449661794,102589.64510338206,0.0,152168.5,154470.75
269,102654.2808,260.7115847314816,102330.56461132427,102977.99698867572,0.0,152736.33,155047.11
270,103039.84,261.80904374753544,102714.76113597452,103364.91886402547,0.0,153304.1,155623.5
271,103419.412,263.63592930403007,103092.0647579502,103746.7592420498,0.0,153871.88,156199.89
272,103803.572,264.45220781834786,103475.21121430646,104131.93278569354,0.0,154439.67,156776.28
273,104187.27279999999,265.4045095494827,103857.72957553147,104516.81602446851,0.0,155007.47,157352.67
274,104569.513,267.04900279724103,104237.92786747045,104901.09813252956,0.0,155575.27,157929.06
275,104952.43199999999,267.7161737176105,104620.01846535796,105284.84553464201,0.0,156143.08,158505.42
276,105337.94200000001,267.8840537807371,105005.3200147276,105670.56398527243,0.0,156710.84,159081.8
277,105719.16380000001,269.4289179119451,105384.62361255375,106053.70398744626,0.0,157278.66,159658.19
278,106101.275,270.6160199433878,105765.2608306991,106437.28916930089,0.0,157846.45,160234.55
279,106481.4588,271.215137717643,106144.70072772812,106818.21687227186,0.0,158414.22,160810.97
280,106864.9112,272.63309615158164,106526.39249978976,107203.42990021025,0.0,158982.05,161387.31
281,107246.2932,273.46547786000446,106906.74096138965,107585.84543861035,0.0,159549.81,161963.72
282,107627.786,275.01080884212365,107286.31497954384,107969.25702045615,0.0,160117.62,162540.08
283,108012.18800000001,274.7489385238814,107671.04213449021,108353.3338655098,0.0,160685.4,163116.47
284,108393.83199999998,276.3836422800757,108050.65638168839,108737.00761831157,0.0,161253.19,163692.88
285,108776.52900000001,277.0495506547517,108432.52654723347,109120.53145276655,0.0,161821.03,164269.23
286,109161.139,277.99238569608434,108815.96586290639,109506.3121370936,0.0,162388.78,164845.64
287,109542.61000000002,278.58855977588513,109196.69661501487,109888.52338498516,0.0,162956.58,165422.03
288,109925.8058,279.8783900879126,109578.29087915261,110273.32072084739,0.0,163524.38,165998.39
289,110307.63200000001,280.3319325727968,109959.55393177748,110655.71006822254,0.0,164092.17,166574.78
290,110692.149,280.7918542799998,110343.49986355165,111040.79813644836,0.0,164659.97,167151.17
291,111075.10299999997,283.0566160152447,110723.64179044045,111426.5642095595,0.0,165227.78,167727.55
292,111458.69320000001,283.731940713769,111106.39346407524,111810.99293592478,0.0,165795.56,168303.92
293,111840.9928,285.59274097777904,111486.38257537957,112195.60302462045,0.0,166363.36,168880.28
294,112223.96699999999,286.3242882991243,111868.44843940766,112579.48556059232,0.0,166931.16,169456.67
295,112605.56880000001,287.3632680027123,112248.76017571487,112962.37742428515,0.0,167498.94,170033.06
